dataset_id	analysis_id	file_id	file	sample_id	submitter_sample_id	icgc_sample_id	aliquot_id	icgc_project_code
EGAD00001002154	EGAZ00001230061	EGAF00001196715	9f132779-3875-4274-af01-1f68a6f450c2/12e1de3832a08254f59f23bd2369cd96.bam.bai	EGAN00001403256	1265N	SA544425	83f20060-5d1f-4295-821f-2a07024263bc	PAEN-AU
EGAD00001002154	EGAZ00001230061	EGAF00001196716	9f132779-3875-4274-af01-1f68a6f450c2/analysis.9f132779-3875-4274-af01-1f68a6f450c2.GNOS.xml.gz	EGAN00001403256	1265N	SA544425	83f20060-5d1f-4295-821f-2a07024263bc	PAEN-AU
EGAD00001002154	EGAZ00001230062	EGAF00001198336	244bc595-dd32-4ecd-b3ba-53d57e6f74c1/4c0be5d4e3f7e03c678f233a69b9eb4a.bam.bai	EGAN00001403247	8069337	SA514943	c307688c-b1fa-47f6-a9e2-1ea41f7645b6	PAEN-AU
EGAD00001002154	EGAZ00001230062	EGAF00001198335	244bc595-dd32-4ecd-b3ba-53d57e6f74c1/4c0be5d4e3f7e03c678f233a69b9eb4a.bam	EGAN00001403247	8069337	SA514943	c307688c-b1fa-47f6-a9e2-1ea41f7645b6	PAEN-AU
EGAD00001002154	EGAZ00001230062	EGAF00001198337	244bc595-dd32-4ecd-b3ba-53d57e6f74c1/analysis.244bc595-dd32-4ecd-b3ba-53d57e6f74c1.GNOS.xml.gz	EGAN00001403247	8069337	SA514943	c307688c-b1fa-47f6-a9e2-1ea41f7645b6	PAEN-AU
EGAD00001002154	EGAZ00001230063	EGAF00001196718	fb097a39-7187-434e-bdf8-7481c9d11d71/b615c613959b77e4d9c5a310b8b66158.bam.bai	EGAN00001403205	8031157	SA506702	4b5d9d8c-ff95-45f4-9287-2804e8a98ade	PAEN-AU
EGAD00001002154	EGAZ00001230063	EGAF00001196719	fb097a39-7187-434e-bdf8-7481c9d11d71/analysis.fb097a39-7187-434e-bdf8-7481c9d11d71.GNOS.xml.gz	EGAN00001403205	8031157	SA506702	4b5d9d8c-ff95-45f4-9287-2804e8a98ade	PAEN-AU
EGAD00001002154	EGAZ00001230063	EGAF00001196717	fb097a39-7187-434e-bdf8-7481c9d11d71/b615c613959b77e4d9c5a310b8b66158.bam	EGAN00001403205	8031157	SA506702	4b5d9d8c-ff95-45f4-9287-2804e8a98ade	PAEN-AU
EGAD00001002154	EGAZ00001230064	EGAF00001198340	e742995a-b846-44ca-80dd-8baaf8492fda/analysis.e742995a-b846-44ca-80dd-8baaf8492fda.GNOS.xml.gz	EGAN00001403204	8031151	SA506704	a6bebb20-1f4a-4ed6-ab14-7b823c373ff7	PAEN-AU
EGAD00001002154	EGAZ00001230064	EGAF00001198338	e742995a-b846-44ca-80dd-8baaf8492fda/ff636398f3b6623319f19b69d341066e.bam	EGAN00001403204	8031151	SA506704	a6bebb20-1f4a-4ed6-ab14-7b823c373ff7	PAEN-AU
